symbol_id,symbol,fiscal_date_ending,report_type,reported_currency,gross_profit,total_revenue,cost_of_revenue,cost_of_goods_and_services_sold,operating_income,selling_general_and_administrative,research_and_development,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,non_interest_income,other_non_operating_income,depreciation,depreciation_and_amortization,income_before_tax,income_tax_expense,interest_and_debt_expense,net_income_from_continuing_operations,comprehensive_income_net_of_tax,ebit,ebitda,net_income,api_response_status,created_at,updated_at
8217,BNED,2018-01-31,quarterly,USD,146535000.0,603391000.0,456856000.0,456856000.0,-295625000.0,26000.0,0.0,128981000.0,,,,2954000.0,,,,17007000.0,-298579000.0,-15344000.0,,-366413000.0,,-295625000.0,-278618000.0,-283235000.0,pass,2025-08-05 00:07:52.755704,2025-08-05 00:07:52.755704
5339,TAP-A,2014-12-31,annual,USD,1653000000.0,4146300000.0,2493300000.0,2493300000.0,726500000.0,690000000.0,,1163900000.0,,,,145000000.0,,4800000.0,,313000000.0,586300000.0,69000000.0,,517300000.0,,740600000.0,1053600000.0,514000000.0,pass,2025-08-04 23:45:40.823296,2025-08-04 23:45:40.823296
2632,MCO,2020-12-31,quarterly,USD,881000000.0,1290000000.0,409000000.0,409000000.0,444000000.0,1229000.0,,407000000.0,,-52000000.0,2000000.0,54000000.0,,,,57000000.0,400000000.0,86000000.0,,314000000.0,,472000000.0,529000000.0,314000000.0,pass,2025-08-05 08:58:46.816829,2025-08-05 08:58:46.816829
7190,AMTX,2011-09-30,quarterly,USD,782221.0,56572000.0,55789000.0,55789000.0,-1768000.0,2213000.0,337229.0,2550000.0,,,,3786000.0,,,,341135.0,-5549000.0,-98479.0,,,,-1763135.0,-1422000.0,-5450000.0,pass,2025-08-05 09:48:20.106847,2025-08-05 09:48:20.106847
4014,VTR,2020-12-31,quarterly,USD,457792000.0,921165000.0,463373000.0,463373000.0,32576000.0,29537000.0,,281087000.0,,-113564000.0,644000.0,114208000.0,,30759000.0,,267474000.0,111274000.0,-679000.0,,111953000.0,,225482000.0,492956000.0,110451000.0,pass,2025-08-04 23:37:55.122580,2025-08-04 23:37:55.122580
9584,JSPRW,2022-06-30,quarterly,USD,-313000.0,0.0,313000.0,313000.0,-11963000.0,3828000.0,8135000.0,11963000.0,,,,1559000.0,,,,218000.0,-10404000.0,-1559000.0,,-10404000.0,,-11963000.0,-11745000.0,-10404000.0,pass,2025-08-05 09:20:03.769344,2025-08-05 09:20:03.769344
5327,TAP,2006-09-30,quarterly,USD,669519000.0,1576824000.0,907305000.0,907305000.0,206960000.0,434100000.0,0.0,434106000.0,,,,28268000.0,,,,110242000.0,185113000.0,57628000.0,,0.0,,213381000.0,323623000.0,135794000.0,pass,2025-08-04 23:57:34.483616,2025-08-04 23:57:34.483616
2530,MGRD,2021-12-31,annual,USD,1365300000.0,2412400000.0,1047100000.0,1047100000.0,1018200000.0,,0.0,399400000.0,,,,111400000.0,,,,52300000.0,1141100000.0,251000000.0,,,,1216800000.0,1269100000.0,565700000.0,pass,2025-08-04 23:50:42.837250,2025-08-04 23:50:42.837250
5124,SSTI,2023-06-30,quarterly,USD,12662000.0,22075000.0,9413000.0,9413000.0,-2352000.0,5513000.0,3057000.0,16013000.0,,52000.0,52000.0,52000.0,,-53000.0,,3147000.0,-2353000.0,344000.0,,-2697000.0,,-3351000.0,-204000.0,-2697000.0,pass,2025-08-05 10:39:31.647235,2025-08-05 10:39:31.647235
2346,NGL,2014-03-31,quarterly,USD,173716000.0,3975935000.0,3802219000.0,3802219000.0,62793000.0,25602000.0,0.0,110923000.0,,,,20427000.0,,2025000.0,,42802000.0,43727000.0,581000.0,,45020000.0,,64154000.0,106956000.0,36582000.0,pass,2025-08-05 00:14:35.108975,2025-08-05 00:14:35.108975
8203,BLD,2016-03-31,quarterly,USD,89455000.0,414024000.0,324569000.0,324569000.0,19767000.0,69688000.0,0.0,69688000.0,,,,1673000.0,,75000.0,,2895000.0,18169000.0,7053000.0,,11116000.0,,19842000.0,22737000.0,11116000.0,pass,2025-08-04 23:31:56.483324,2025-08-04 23:31:56.483324
10839,GAIN,2023-06-30,quarterly,USD,7375000.0,12349000.0,4974000.0,4974000.0,8786000.0,1491000.0,,-1411000.0,,13419000.0,18393000.0,4974000.0,,,,-13959000.0,8786000.0,13959000.0,,8440000.0,,30861000.0,8786000.0,8786000.0,pass,2025-08-05 11:12:07.525437,2025-08-05 11:12:07.525437
286,PALI,2017-03-31,quarterly,USD,2500.0,2500.0,,,-4232000.0,1332000.0,2902000.0,4235000.0,,,,138732.0,,,,112205.0,-7567000.0,-3197000.0,,,,-7428205.0,-7316000.0,-7567000.0,pass,2025-08-05 10:58:33.690522,2025-08-05 10:58:33.690522
7150,CVLG,2017-12-31,annual,USD,92909000.0,705007000.0,612098000.0,612098000.0,28155000.0,54876000.0,,64754000.0,,-8258000.0,4858000.0,8258000.0,,,,72422000.0,23297000.0,-32142000.0,,55439000.0,,28155000.0,100577000.0,55439000.0,pass,2025-08-05 09:30:16.774628,2025-08-05 09:30:16.774628
7967,BJ,2017-04-30,quarterly,USD,505522000.0,2946828000.0,2441306000.0,2441306000.0,-27784000.0,807000.0,0.0,533306000.0,,,,41960000.0,,,,41051000.0,-91854000.0,-33067000.0,,-58787000.0,,-50942000.0,-9891000.0,-58894000.0,pass,2025-08-04 23:37:10.725421,2025-08-04 23:37:10.725421
10999,GLAD,2007-09-30,annual,USD,22152339.0,22152339.0,19370000.0,19370000.0,22177632.0,1242226.0,,1242226.0,,,,7225628.0,,,,7798253.0,22260556.0,7308552.0,,,,22260556.0,30058809.0,14952004.0,pass,2025-08-05 10:10:29.001635,2025-08-05 10:10:29.001635
126,OIS,2024-06-30,quarterly,USD,29652000.0,186383000.0,156731000.0,156731000.0,3279000.0,26373000.0,,26373000.0,,-2061000.0,,2061000.0,,,,14698000.0,636000.0,-665000.0,,1301000.0,,2697000.0,17395000.0,1301000.0,pass,2025-08-04 23:48:58.003542,2025-08-04 23:48:58.003542
10180,ESNT,2012-09-30,quarterly,None,13536000.0,13536000.0,,,-1690999.0,,,15969000.0,,,,,,,,,-2433000.0,371000.0,,,,,-1690999.0,-2062000.0,pass,2025-08-04 23:56:48.505143,2025-08-04 23:56:48.505143
8123,BRKR,2012-12-31,annual,USD,831400000.0,1791400000.0,960000000.0,960000000.0,156000000.0,442400000.0,195300000.0,637700000.0,,,,14300000.0,,,,59100000.0,138300000.0,60100000.0,,,,152600000.0,211700000.0,77500000.0,pass,2025-08-05 09:32:08.947797,2025-08-05 09:32:08.947797
3554,TRV,2009-09-30,quarterly,USD,6327000000.0,6327000000.0,4090000000.0,4090000000.0,1348000000.0,889000000.0,0.0,4979000000.0,,,,98000000.0,,,,187000000.0,1250000000.0,315000000.0,,935000000.0,,1348000000.0,1535000000.0,935000000.0,pass,2025-08-04 23:42:39.246328,2025-08-04 23:42:39.246328
9189,HALO,2013-03-31,quarterly,USD,11094569.0,11833540.0,738971.0,738971.0,-18495773.0,7555905.0,22034437.0,29590342.0,,,,847584.0,,54988.0,,294664.0,-19288369.0,847584.0,,-19288369.0,,-18495773.0,-18201109.0,-19288369.0,pass,2025-08-05 10:10:29.897189,2025-08-05 10:10:29.897189
2327,MTRX,2011-06-30,quarterly,USD,20874000.0,163629000.0,142755000.0,142755000.0,9515000.0,11359000.0,0.0,11359000.0,,,,201000.0,,,,2817000.0,9165000.0,3482000.0,,0.0,,9366000.0,12183000.0,5683000.0,pass,2025-08-05 10:15:51.328094,2025-08-05 10:15:51.328094
4236,WRLD,2016-03-31,quarterly,USD,119770270.0,144143041.0,24372771.0,24372771.0,54900049.0,52620000.0,0.0,64870221.0,,,,6959000.0,,,,121000.0,46256276.0,16430547.0,,29825729.0,,54900049.0,55021049.0,28616000.0,pass,2025-08-05 09:27:39.176421,2025-08-05 09:27:39.176421
6411,CAC,2011-09-30,quarterly,USD,23353000.0,30274000.0,6921000.0,6921000.0,9983000.0,7847000.0,0.0,13370000.0,,,,5739000.0,,,,1008000.0,9983000.0,3054000.0,,6929000.0,,9983000.0,10991000.0,6929000.0,pass,2025-08-05 10:39:59.479454,2025-08-05 10:39:59.479454
553,OBDC,2022-12-31,annual,USD,194374000.0,1116062000.0,273134000.0,273134000.0,476129000.0,25091000.0,0.0,59496000.0,,745793000.0,1053332000.0,273134000.0,,,,416035000.0,476129000.0,9774000.0,,466355000.0,,60094000.0,476129000.0,466355000.0,pass,2025-08-04 23:36:07.241725,2025-08-04 23:36:07.241725
9878,IOVA,2010-12-31,quarterly,USD,0.0,0.0,0.0,0.0,-496077.0,437000.0,250000.0,496077.0,,,,0.0,,,,58250.0,0.0,0.0,,0.0,,-496077.0,-437827.0,-741922.0,pass,2025-08-05 10:14:06.512445,2025-08-05 10:14:06.512445
